#Date,amazon,google
#Date,amazon,google
21-04-2015,391.310000,537.510000
01-09-2015,299.484000,361.416000
30-06-2015,434.200000,526.020000
25-09-2015,542.570000,629.770000
05-08-2015,538.800000,634.330000
20-07-2015,280.764900,375.766800
12-02-2015,217.558000,306.232500
28-10-2015,361.257000,410.251400
09-06-2015,422.960000,527.560000
10-07-2015,440.490000,526.290000
27-01-2016,349.154200,413.928600
27-11-2015,394.864000,434.106800
17-07-2015,477.700000,649.000000
04-05-2015,424.800000,538.530000
22-12-2015,380.093100,435.957000
19-11-2015,365.744500,421.081800
20-08-2015,291.714500,386.721400
15-09-2015,303.485000,363.486000
11-03-2015,370.610000,555.140000
21-01-2016,344.148000,400.242600
30-12-2015,691.890000,776.600000
16-06-2015,237.524000,290.620000
19-05-2015,254.922000,315.048200
11-05-2015,432.510000,538.370000
28-08-2015,289.800000,360.707400
21-10-2015,563.870000,654.150000
17-08-2015,292.209500,387.512000
05-06-2015,429.660000,536.350000
24-04-2015,254.620000,333.999000
25-03-2015,375.170000,570.500000
14-01-2016,319.137500,402.066600
18-12-2015,394.503500,410.580500
30-11-2015,675.900000,748.810000
24-08-2015,463.580000,573.000000
01-12-2015,404.250000,433.323800
06-07-2015,252.433400,311.700000
02-11-2015,627.130000,711.060000
16-10-2015,339.162000,365.260500
07-12-2015,674.740000,767.770000
27-08-2015,282.540500,377.246000
07-01-2016,621.800000,730.310000
25-11-2015,675.000000,748.140000
01-07-2015,254.823000,293.848800
09-03-2015,215.688000,328.778800
24-12-2015,371.476000,442.234500
06-03-2015,385.520000,574.880000
17-03-2015,222.666000,303.440500
13-04-2015,214.776800,317.661900
06-04-2015,222.060000,303.365400
03-11-2015,629.530000,718.860000
02-10-2015,512.990000,607.200000
29-01-2016,571.980000,731.530000
08-09-2015,295.040200,355.244200
24-02-2015,378.650000,530.000000
23-03-2015,378.070000,560.430000
24-06-2015,244.733500,307.800000
20-04-2015,378.550000,525.600000
31-08-2015,516.440000,627.540000
18-05-2015,426.000000,532.010000
19-01-2016,577.090000,703.300000
20-11-2015,663.950000,746.530000
10-04-2015,215.213600,314.528200
01-06-2015,430.400000,536.790000
04-02-2015,207.860400,306.959200
04-09-2015,497.650000,600.000000
16-04-2015,383.690000,529.900000
16-11-2015,640.920000,715.600000
03-12-2015,400.869600,459.606000
23-02-2015,210.892000,305.548500
20-03-2015,218.248200,336.990000
12-08-2015,523.750000,663.080000
27-07-2015,527.750000,621.000000
28-09-2015,520.020000,610.340000
14-05-2015,429.450000,533.770000
11-09-2015,297.009900,371.850000
16-12-2015,398.136000,435.000000
13-03-2015,219.196800,321.030000
17-12-2015,680.000000,762.420000
22-10-2015,562.700000,646.700000
04-06-2015,434.400000,537.760000
09-09-2015,288.200000,366.519800
19-08-2015,293.557000,361.130000
15-01-2016,572.240000,692.290000
09-04-2015,213.169600,302.976800
24-03-2015,373.990000,562.560000
20-05-2015,252.360000,312.324200
17-02-2015,219.077600,328.098000
15-05-2015,252.520000,307.332600
08-01-2016,619.660000,731.450000
26-02-2015,384.070000,543.210000
14-04-2015,383.510000,536.250000
17-04-2015,382.630000,528.660000
07-08-2015,301.621200,358.528800
20-10-2015,343.200000,385.143200
29-06-2015,434.980000,525.010000
08-04-2015,224.796000,317.644200
02-07-2015,257.830000,307.437200
15-07-2015,463.040000,560.130000
18-03-2015,207.183200,303.875000
09-12-2015,379.680000,417.543500
30-07-2015,527.650000,630.000000
31-07-2015,301.890400,347.259000
02-06-2015,258.042000,319.758000
14-08-2015,295.820000,393.006000
22-09-2015,539.710000,627.000000
16-09-2015,313.188000,362.217900
27-05-2015,235.097500,303.696000
11-11-2015,663.250000,732.460000
08-06-2015,425.620000,533.310000
22-04-2015,391.910000,534.400000
19-10-2015,313.918000,370.260800
21-05-2015,428.000000,537.950000
30-03-2015,204.528500,314.423400
07-04-2015,376.150000,538.080000
15-04-2015,384.650000,528.700000
29-10-2015,358.266000,412.090000
12-11-2015,673.000000,731.000000
25-08-2015,292.494000,368.946000
01-02-2016,578.150000,750.460000
02-09-2015,505.090000,605.590000
26-10-2015,602.300000,701.550000
14-10-2015,551.340000,653.210000
06-08-2015,318.187000,387.000000
23-09-2015,301.448000,342.127500
05-02-2015,366.000000,523.790000
29-09-2015,506.000000,597.280000
08-05-2015,430.750000,536.650000
21-12-2015,387.730000,447.678000
21-08-2015,507.360000,639.780000
13-05-2015,253.688200,297.113600
15-06-2015,239.489600,290.400000
03-02-2016,553.500000,770.220000
